delivery_date,hour_ending,HHI,Pivotal
12/17/2020,10,936.3119556,0
12/17/2020,11,911.8365548,0
12/17/2020,12,927.2607564,0
12/17/2020,13,922.426617,0
12/17/2020,14,834.872762,0
12/17/2020,15,830.123553,0
12/17/2020,16,829.0488934,0
12/17/2020,17,834.2448262,0
12/17/2020,18,834.6084336,0
12/17/2020,19,841.9892282,0
12/17/2020,20,849.5488685,0
12/17/2020,21,918.6510839,0
12/17/2020,22,916.6712226,0
12/17/2020,23,891.6706581,0
12/17/2020,24,887.7097564,0
12/18/2020,1,901.6817618,0
12/18/2020,2,902.1230576,0
12/18/2020,3,902.2194643,0
12/18/2020,4,902.3024953,0
12/18/2020,5,903.5764155,0
12/18/2020,6,922.9035426,0
12/18/2020,7,886.4929602,0
12/18/2020,8,892.7014205,0
12/18/2020,9,896.5144759,0
12/18/2020,10,824.7269297,0
12/18/2020,11,836.1532878,0
12/18/2020,12,834.263816,0
12/18/2020,13,833.9170213,0
12/18/2020,14,831.8193826,0
12/18/2020,15,838.0376741,0
12/18/2020,16,836.4969465,0
12/18/2020,17,836.1353261,0
12/18/2020,18,822.0262502,0
12/18/2020,19,824.4892822,0
12/18/2020,20,829.3777004,0
12/18/2020,21,810.0621616,0
12/18/2020,22,808.6270958,0
12/18/2020,23,819.6698232,0
12/18/2020,24,820.383868,0
12/19/2020,1,910.2724052,0
12/19/2020,2,911.2546266,0
12/19/2020,3,911.132079,0
12/19/2020,4,911.35505,0
12/19/2020,5,912.1474703,0
12/19/2020,6,906.506596,0
12/19/2020,7,865.0029496,0
12/19/2020,8,865.0577182,0
12/19/2020,9,864.1054343,0
12/19/2020,10,851.6388067,0
12/19/2020,11,850.2576074,0
12/19/2020,12,848.9585192,0
12/19/2020,13,869.5577579,0
12/19/2020,14,868.877367,0
12/19/2020,15,868.5533342,0
12/19/2020,16,867.1392335,0
12/19/2020,17,867.1152482,0
12/19/2020,18,862.1032877,0
12/19/2020,19,879.4019742,0
12/19/2020,20,880.4681293,0
12/19/2020,21,880.0590963,0
12/19/2020,22,873.3653838,0
12/19/2020,23,863.4216925,0
12/19/2020,24,864.0959862,0
12/20/2020,1,912.4299209,0
12/20/2020,2,914.620876,0
12/20/2020,3,915.4986004,0
12/20/2020,4,916.071239,0
12/20/2020,5,917.3420944,0
12/20/2020,6,925.4629733,0
12/20/2020,7,992.9467994,0
12/20/2020,8,992.9637027,0
12/20/2020,9,991.7111105,0
12/20/2020,10,969.5951732,0
12/20/2020,11,961.1569241,0
12/20/2020,12,953.1977492,0
12/20/2020,13,957.4098163,0
12/20/2020,14,956.2671115,0
12/20/2020,15,953.3002821,0
12/20/2020,16,952.5939928,0
12/20/2020,17,953.0719135,0
12/20/2020,18,892.6212643,0
12/20/2020,19,1059.182036,0
12/20/2020,20,1055.66925,0
12/20/2020,21,1052.421655,0
12/20/2020,22,974.1939751,0
12/20/2020,23,934.2217266,0
12/20/2020,24,930.8230726,0
12/21/2020,1,880.4558576,0
12/21/2020,2,882.4993816,0
12/21/2020,3,889.73721,0
12/21/2020,4,956.359057,0
12/21/2020,5,957.5236656,0
12/21/2020,6,965.4765061,0
12/21/2020,7,993.3508957,0
12/21/2020,8,993.2207941,0
12/21/2020,9,994.8304179,0
12/21/2020,10,948.8351591,0
12/21/2020,11,932.6674107,0
12/21/2020,12,919.756874,0
12/21/2020,13,919.5447947,0
12/21/2020,14,913.3356048,0
12/21/2020,15,909.806217,0
12/21/2020,16,907.4548524,0
12/21/2020,17,907.4419522,0
12/21/2020,18,917.1342338,0
12/21/2020,19,907.8727759,0
12/21/2020,20,917.1155952,0
12/21/2020,21,916.3698443,0
12/21/2020,22,907.5823258,0
12/21/2020,23,981.6321174,0
12/21/2020,24,983.8501906,0
12/22/2020,1,849.3941729,0
12/22/2020,2,849.9142666,0
12/22/2020,3,852.8771551,0
12/22/2020,4,853.785602,0
12/22/2020,5,854.4676896,0
12/22/2020,6,881.9726883,0
12/22/2020,7,884.0762574,0
12/22/2020,8,875.2930746,0
12/22/2020,9,870.954266,0
12/22/2020,10,857.9244257,0
12/22/2020,11,874.2810705,0
12/22/2020,12,868.1866107,0
12/22/2020,13,867.0185236,0
12/22/2020,14,863.5439304,0
12/22/2020,15,862.2245164,0
12/22/2020,16,861.8399061,0
12/22/2020,17,861.537154,0
12/22/2020,18,869.155374,0
12/22/2020,19,865.499874,0
12/22/2020,20,870.6817837,0
12/22/2020,21,873.0280927,0
12/22/2020,22,864.8836085,0
12/22/2020,23,888.1667821,0
12/22/2020,24,888.2401175,0
12/23/2020,1,875.2529082,0
12/23/2020,2,875.3256662,0
12/23/2020,3,876.496428,0
12/23/2020,4,878.6828563,0
12/23/2020,5,879.3272919,0
12/23/2020,6,876.0892376,0
12/23/2020,7,861.0622747,0
12/23/2020,8,861.7192508,0
12/23/2020,9,868.6031242,0
12/23/2020,10,858.1433655,0
12/23/2020,11,855.9902823,0
12/23/2020,12,853.6560604,0
12/23/2020,13,860.5243286,0
12/23/2020,14,860.6794785,0
12/23/2020,15,861.7657853,0
12/23/2020,16,861.4027711,0
12/23/2020,17,862.4224113,0
12/23/2020,18,865.6982263,0
12/23/2020,19,869.7845951,0
12/23/2020,20,871.2441705,0
12/23/2020,21,869.9904689,0
12/23/2020,22,864.7694464,0
12/23/2020,23,888.5657569,0
12/23/2020,24,891.372488,0
12/24/2020,1,904.6073469,0
12/24/2020,2,907.3736795,0
12/24/2020,3,908.2415921,0
12/24/2020,4,910.6963758,0
12/24/2020,5,911.8152337,0
12/24/2020,6,955.63226,0
12/24/2020,7,919.2173173,0
12/24/2020,8,925.7780501,0
12/24/2020,9,928.4553799,0
12/24/2020,10,916.5049681,0
12/24/2020,11,886.6683647,0
12/24/2020,12,909.4252269,0
12/24/2020,13,903.032873,0
12/24/2020,14,897.5069102,0
12/24/2020,15,894.6397454,0
12/24/2020,16,890.2454393,0
12/24/2020,17,890.1029451,0
12/24/2020,18,960.2493374,0
12/24/2020,19,964.9987627,0
12/24/2020,20,981.1576668,0
12/24/2020,21,983.9121192,0
12/24/2020,22,975.495273,0
12/24/2020,23,976.5341148,0
12/24/2020,24,980.6035915,0
12/25/2020,1,882.8806412,0
12/25/2020,2,883.9106827,0
12/25/2020,3,885.382775,0
12/25/2020,4,887.247876,0
12/25/2020,5,887.6595282,0
12/25/2020,6,912.3643506,0
12/25/2020,7,930.2014955,0
12/25/2020,8,955.4121074,0
12/25/2020,9,963.7658873,0
12/25/2020,10,950.9013967,0
12/25/2020,11,853.2383333,0
12/25/2020,12,849.9739179,0
12/25/2020,13,840.5818465,0
12/25/2020,14,835.5995637,0
12/25/2020,15,834.8111243,0
12/25/2020,16,833.3941279,0
12/25/2020,17,832.6507493,0
12/25/2020,18,835.6407751,0
12/25/2020,19,841.9218286,0
12/25/2020,20,914.8972054,0
12/25/2020,21,912.0866758,0
12/25/2020,22,849.5293491,0
12/25/2020,23,872.1471536,0
12/25/2020,24,861.4820377,0
12/26/2020,1,820.9201305,0
12/26/2020,2,821.6254786,0
12/26/2020,3,823.354869,0
12/26/2020,4,824.0644467,0
12/26/2020,5,826.5779547,0
12/26/2020,6,876.9032266,0
12/26/2020,7,864.2795627,0
12/26/2020,8,863.2507163,0
12/26/2020,9,866.4810526,0
12/26/2020,10,854.882328,0
12/26/2020,11,842.1201649,0
12/26/2020,12,866.9943414,0
12/26/2020,13,862.9927218,0
12/26/2020,14,859.8939732,0
12/26/2020,15,858.1343154,0
12/26/2020,16,857.0824471,0
12/26/2020,17,856.6375416,0
12/26/2020,18,857.5525785,0
12/26/2020,19,863.1388988,0
12/26/2020,20,869.9630281,0
12/26/2020,21,874.3513591,0
12/26/2020,22,868.8999601,0
12/26/2020,23,891.5373232,0
12/26/2020,24,891.5373232,0
12/27/2020,1,888.0303597,0
12/27/2020,2,888.571682,0
12/27/2020,3,889.1137829,0
12/27/2020,4,891.8359137,0
12/27/2020,5,893.1411684,0
12/27/2020,6,884.8282728,0
12/27/2020,7,892.5254519,0
12/27/2020,8,900.0955894,0
12/27/2020,9,903.4736496,0
12/27/2020,10,897.8918359,0
12/27/2020,11,888.5468318,0
12/27/2020,12,882.6729308,0
12/27/2020,13,879.6600847,0
12/27/2020,14,876.3345187,0
12/27/2020,15,876.7046004,0
12/27/2020,16,876.7046004,0
12/27/2020,17,876.1763036,0
12/27/2020,18,875.8181213,0
12/27/2020,19,882.1114777,0
12/27/2020,20,888.1728425,0
12/27/2020,21,895.6365166,0
12/27/2020,22,884.5051423,0
12/27/2020,23,912.041077,0
12/27/2020,24,915.7055695,0
12/28/2020,1,879.6475858,0
12/28/2020,2,880.3516533,0
12/28/2020,3,879.8303798,0
12/28/2020,4,880.8855149,0
12/28/2020,5,882.1471112,0
12/28/2020,6,895.388893,0
12/28/2020,7,888.2298658,0
12/28/2020,8,888.7582403,0
12/28/2020,9,890.7499027,0
12/28/2020,10,878.434746,0
12/28/2020,11,873.4563648,0
12/28/2020,12,869.0802003,0
12/28/2020,13,868.8876614,0
12/28/2020,14,865.6630473,0
12/28/2020,15,864.4118308,0
12/28/2020,16,870.769095,0
12/28/2020,17,870.7689037,0
12/28/2020,18,870.7749615,0
12/28/2020,19,871.1442734,0
12/28/2020,20,875.1672218,0
12/28/2020,21,877.425114,0
12/28/2020,22,866.3098598,0
12/28/2020,23,889.5402672,0
12/28/2020,24,889.0393411,0
12/29/2020,1,827.1535941,0
12/29/2020,2,827.1598525,0
12/29/2020,3,826.6622982,0
12/29/2020,4,826.924509,0
12/29/2020,5,825.2084124,0
12/29/2020,6,860.1581964,0
12/29/2020,7,827.1792072,0
12/29/2020,8,826.9134876,0
12/29/2020,9,826.9011021,0
12/29/2020,10,825.1475677,0
12/29/2020,11,824.8459956,0
12/29/2020,12,823.2479019,0
12/29/2020,13,829.5602138,0
12/29/2020,14,828.9503376,0
12/29/2020,15,826.9846944,0
12/29/2020,16,825.5954665,0
12/29/2020,17,825.5708277,0
12/29/2020,18,821.5151187,0
12/29/2020,19,823.9984337,0
12/29/2020,20,827.053172,0
12/29/2020,21,827.5196493,0
12/29/2020,22,819.8643656,0
12/29/2020,23,841.315298,0
12/29/2020,24,843.831679,0
12/30/2020,1,822.9973305,0
12/30/2020,2,823.0128824,0
12/30/2020,3,823.8706945,0
12/30/2020,4,823.9438857,0
12/30/2020,5,823.8462383,0
12/30/2020,6,835.5429585,0
12/30/2020,7,829.8372302,0
12/30/2020,8,832.8763477,0
12/30/2020,9,835.5217707,0
12/30/2020,10,837.8896295,0
12/30/2020,11,838.0643965,0
12/30/2020,12,839.5845371,0
12/30/2020,13,921.2276984,0
12/30/2020,14,920.8784027,0
12/30/2020,15,925.2162453,0
12/30/2020,16,851.0702399,0
12/30/2020,17,850.2060438,0
12/30/2020,18,849.2231957,0
12/30/2020,19,850.131511,0
12/30/2020,20,853.3073861,0
12/30/2020,21,852.98904,0
12/30/2020,22,846.2732507,0
12/30/2020,23,839.5871795,0
12/30/2020,24,839.7474142,0
12/31/2020,1,837.470542,0
12/31/2020,2,837.9972973,0
12/31/2020,3,841.2832047,0
12/31/2020,4,854.9926758,0
12/31/2020,5,854.8447518,0
12/31/2020,6,870.021272,0
12/31/2020,7,890.8144144,0
12/31/2020,8,898.0573974,0
12/31/2020,9,898.9257388,0
12/31/2020,10,1023.250049,0
12/31/2020,11,1022.402311,0
12/31/2020,12,885.743741,0
12/31/2020,13,882.146074,0
12/31/2020,14,881.6960561,0
12/31/2020,15,881.6062921,0
12/31/2020,16,881.2552438,0
12/31/2020,17,880.1333838,0
12/31/2020,18,880.3759283,0
12/31/2020,19,1019.320809,0
12/31/2020,20,1020.633519,0
12/31/2020,21,888.8487217,0
12/31/2020,22,884.5490861,0
12/31/2020,23,884.7569269,0
12/31/2020,24,944.135296,0
1/1/2021,1,912.2899935,0
1/1/2021,2,913.2033285,0
1/1/2021,3,914.0292118,0
1/1/2021,4,914.8549619,0
1/1/2021,5,967.756731,0
1/1/2021,6,990.1790272,0
1/1/2021,7,1026.430021,0
1/1/2021,8,1025.932282,0
1/1/2021,9,1024.299521,0
1/1/2021,10,938.7422615,0
1/1/2021,11,931.6571451,0
1/1/2021,12,921.4836204,0
1/1/2021,13,915.2910175,0
1/1/2021,14,913.9988159,0
1/1/2021,15,908.5156358,0
1/1/2021,16,909.018534,0
1/1/2021,17,908.7435572,0
1/1/2021,18,1126.171977,0
1/1/2021,19,1130.307375,0
1/1/2021,20,966.8089897,0
1/1/2021,21,968.2662694,0
1/1/2021,22,965.3942254,0
1/1/2021,23,964.9927817,0
1/1/2021,24,1047.920858,0
1/2/2021,1,877.6535548,0
1/2/2021,2,879.0086538,0
1/2/2021,3,878.7672782,0
1/2/2021,4,881.1122955,0
1/2/2021,5,881.1906593,0
1/2/2021,6,935.7784134,0
1/2/2021,7,1063.867259,0
1/2/2021,8,1063.158427,0
1/2/2021,9,1065.649983,0
1/2/2021,10,884.8446422,0
1/2/2021,11,870.3370238,0
1/2/2021,12,861.7521091,0
1/2/2021,13,856.1540001,0
1/2/2021,14,848.9278158,0
1/2/2021,15,845.622454,0
1/2/2021,16,842.8679655,0
1/2/2021,17,842.5264495,0
1/2/2021,18,845.8505279,0
1/2/2021,19,854.1620817,0
1/2/2021,20,865.3287717,0
1/2/2021,21,885.9050586,0
1/2/2021,22,877.9471707,0
1/2/2021,23,878.7969799,0
1/2/2021,24,946.5921282,0
1/3/2021,1,875.9710285,0
1/3/2021,2,876.3248736,0
1/3/2021,3,879.3419858,0
1/3/2021,4,880.0700694,0
1/3/2021,5,881.3742415,0
1/3/2021,6,940.2209518,0
1/3/2021,7,934.1727431,0
1/3/2021,8,1006.167253,0
1/3/2021,9,1004.214703,0
1/3/2021,10,861.8236154,0
1/3/2021,11,852.8983689,0
1/3/2021,12,851.0572106,0
1/3/2021,13,846.6329545,0
1/3/2021,14,839.6923867,0
1/3/2021,15,841.5588736,0
1/3/2021,16,841.8272044,0
1/3/2021,17,842.7387598,0
1/3/2021,18,978.1847848,0
1/3/2021,19,854.3590105,0
1/3/2021,20,858.0357014,0
1/3/2021,21,863.5009376,0
1/3/2021,22,855.6536734,0
1/3/2021,23,881.5537546,0
1/3/2021,24,952.0561382,0
1/4/2021,1,836.4028728,0
1/4/2021,2,840.6069793,0
1/4/2021,3,840.6069793,0
1/4/2021,4,842.88923,0
1/4/2021,5,843.5729049,0
1/4/2021,6,900.9021687,0
1/4/2021,7,900.61786,0
1/4/2021,8,1030.613276,0
1/4/2021,9,900.2308272,0
1/4/2021,10,890.2095072,0
1/4/2021,11,882.3890153,0
1/4/2021,12,878.2603374,0
1/4/2021,13,878.715917,0
1/4/2021,14,872.7446666,0
1/4/2021,15,868.212019,0
1/4/2021,16,867.4676969,0
1/4/2021,17,864.1906564,0
1/4/2021,18,995.0861885,0
1/4/2021,19,870.7549919,0
1/4/2021,20,876.005531,0
1/4/2021,21,882.4878424,0
1/4/2021,22,875.9976732,0
1/4/2021,23,901.1787373,0
1/4/2021,24,902.953086,0
1/5/2021,1,882.4317596,0
1/5/2021,2,894.5006891,0
1/5/2021,3,886.2751675,0
1/5/2021,4,899.4302888,0
1/5/2021,5,901.4521687,0
1/5/2021,6,954.6071417,0
1/5/2021,7,988.2748478,0
1/5/2021,8,989.3964235,0
1/5/2021,9,954.2577969,0
1/5/2021,10,941.4249971,0
1/5/2021,11,924.274758,0
1/5/2021,12,872.9368949,0
1/5/2021,13,863.4602985,0
1/5/2021,14,858.3984509,0
1/5/2021,15,855.5318209,0
1/5/2021,16,860.9676669,0
1/5/2021,17,858.1085679,0
1/5/2021,18,880.966504,0
1/5/2021,19,869.6752166,0
1/5/2021,20,870.3357651,0
1/5/2021,21,864.5205386,0
1/5/2021,22,867.038999,0
1/5/2021,23,887.3190949,0
1/5/2021,24,888.0430223,0
1/6/2021,1,903.7419693,0
1/6/2021,2,868.6573297,0
1/6/2021,3,868.7396974,0
1/6/2021,4,868.5207655,0
1/6/2021,5,868.4913318,0
1/6/2021,6,896.6832323,0
1/6/2021,7,876.3965984,0
1/6/2021,8,852.9277205,0
1/6/2021,9,849.2767626,0
1/6/2021,10,847.0137644,0
1/6/2021,11,843.6149473,0
1/6/2021,12,814.9839372,0
1/6/2021,13,814.4250027,0
1/6/2021,14,813.0599154,0
1/6/2021,15,819.9693971,0
1/6/2021,16,815.2142884,0
1/6/2021,17,816.1127235,0
1/6/2021,18,820.8583925,0
1/6/2021,19,823.1516515,0
1/6/2021,20,824.2405015,0
1/6/2021,21,819.2408701,0
1/6/2021,22,819.1609831,0
1/6/2021,23,888.3957246,0
1/6/2021,24,888.4378051,0
1/7/2021,1,874.4722976,0
1/7/2021,2,879.2936099,0
1/7/2021,3,880.5646556,0
1/7/2021,4,881.9891903,0
1/7/2021,5,884.3095446,0
1/7/2021,6,951.823336,0
1/7/2021,7,1033.637676,0
1/7/2021,8,1022.326214,0
1/7/2021,9,894.7807116,0
1/7/2021,10,888.8099662,0
1/7/2021,11,885.3994882,0
1/7/2021,12,879.0913505,0
1/7/2021,13,873.6035789,0
1/7/2021,14,868.8718,0
1/7/2021,15,868.3274433,0
1/7/2021,16,865.3187122,0
1/7/2021,17,864.6738224,0
1/7/2021,18,993.9507456,0
1/7/2021,19,1000.824763,0
1/7/2021,20,880.2369,0
1/7/2021,21,879.4677366,0
1/7/2021,22,875.3653159,0
1/7/2021,23,904.3822353,0
1/7/2021,24,904.7834861,0
1/8/2021,1,905.0500167,0
1/8/2021,2,905.933517,0
1/8/2021,3,909.2009018,0
1/8/2021,4,909.7869797,0
1/8/2021,5,911.2842438,0
1/8/2021,6,942.7475207,0
1/8/2021,7,1083.767186,0
1/8/2021,8,1074.225683,0
1/8/2021,9,1073.876983,0
1/8/2021,10,896.0106223,0
1/8/2021,11,878.5172612,0
1/8/2021,12,881.8897861,0
1/8/2021,13,875.8488526,0
1/8/2021,14,856.6779392,0
1/8/2021,15,853.2990566,0
1/8/2021,16,851.3962428,0
1/8/2021,17,849.8926897,0
1/8/2021,18,976.4404649,0
1/8/2021,19,981.9560987,0
1/8/2021,20,870.8009422,0
1/8/2021,21,874.3945594,0
1/8/2021,22,868.5484752,0
1/8/2021,23,895.9080595,0
1/8/2021,24,892.3824189,0
1/9/2021,1,970.1778552,0
1/9/2021,2,974.8192401,0
1/9/2021,3,979.5678948,0
1/9/2021,4,977.7979136,0
1/9/2021,5,980.8389239,0
1/9/2021,6,989.1192333,0
1/9/2021,7,1006.772817,0
1/9/2021,8,1007.212136,0
1/9/2021,9,1006.460016,0
1/9/2021,10,910.6871539,0
1/9/2021,11,887.6991668,0
1/9/2021,12,883.2241273,0
1/9/2021,13,877.8633321,0
1/9/2021,14,873.139482,0
1/9/2021,15,880.5390733,0
1/9/2021,16,880.649276,0
1/9/2021,17,879.2042328,0
1/9/2021,18,881.9435393,0
1/9/2021,19,882.8453125,0
1/9/2021,20,882.0764465,0
1/9/2021,21,885.6837019,0
1/9/2021,22,886.0608442,0
1/9/2021,23,914.1335152,0
1/9/2021,24,906.2691191,0
1/10/2021,1,960.4994058,0
1/10/2021,2,960.7253672,0
1/10/2021,3,964.4514079,0
1/10/2021,4,966.0966881,0
1/10/2021,5,966.8778252,0
1/10/2021,6,969.8960555,0
1/10/2021,7,971.384466,0
1/10/2021,8,987.1408585,0
1/10/2021,9,989.5129672,0
1/10/2021,10,981.38677,0
1/10/2021,11,1000.093546,0
1/10/2021,12,999.604337,0
1/10/2021,13,975.3219945,0
1/10/2021,14,974.6374469,0
1/10/2021,15,968.2978919,0
1/10/2021,16,976.06686,0
1/10/2021,17,984.3872538,0
1/10/2021,18,991.6617041,0
1/10/2021,19,1060.768664,0
1/10/2021,20,1064.142339,0
1/10/2021,21,1056.979859,0
1/10/2021,22,1035.802924,0
1/10/2021,23,1035.16303,0
1/10/2021,24,1031.984369,0
1/11/2021,1,1048.928811,0
1/11/2021,2,1053.263011,0
1/11/2021,3,1046.337801,0
1/11/2021,4,1052.896638,0
1/11/2021,5,1065.479333,0
1/11/2021,6,1087.214714,0
1/11/2021,7,1078.934783,0
1/11/2021,8,1080.483056,0
1/11/2021,9,1097.759915,0
1/11/2021,10,1067.675428,0
1/11/2021,11,1037.731591,0
1/11/2021,12,1027.895387,0
1/11/2021,13,998.9637004,0
1/11/2021,14,990.1409435,0
1/11/2021,15,1001.064726,0
1/11/2021,16,1004.76724,0
1/11/2021,17,1017.304121,0
1/11/2021,18,1036.259232,0
1/11/2021,19,1024.977102,0
1/11/2021,20,1022.241785,0
1/11/2021,21,1069.583159,0
1/11/2021,22,1062.018582,0
1/11/2021,23,1061.830778,0
1/11/2021,24,1062.330558,0
1/12/2021,1,910.0425207,0
1/12/2021,2,912.3073384,0
1/12/2021,3,913.8250229,0
1/12/2021,4,914.4523749,0
1/12/2021,5,926.2469791,0
1/12/2021,6,888.0174214,0
1/12/2021,7,1051.557607,0
1/12/2021,8,1052.068205,0
1/12/2021,9,1008.261408,0
1/12/2021,10,946.7506782,0
1/12/2021,11,909.9335859,0
1/12/2021,12,908.9855968,0
1/12/2021,13,867.0835143,0
1/12/2021,14,842.1036487,0
1/12/2021,15,839.9196266,0
1/12/2021,16,837.0621654,0
1/12/2021,17,835.7590645,0
1/12/2021,18,871.0041646,0
1/12/2021,19,859.4638938,0
1/12/2021,20,865.047997,0
1/12/2021,21,836.1221422,0
1/12/2021,22,834.9482013,0
1/12/2021,23,895.3001322,0
1/12/2021,24,898.2162803,0
1/13/2021,1,844.1754792,0
1/13/2021,2,844.8208067,0
1/13/2021,3,845.494239,0
1/13/2021,4,846.9422488,0
1/13/2021,5,846.8659128,0
1/13/2021,6,872.6991284,0
1/13/2021,7,995.8638234,0
1/13/2021,8,995.3100758,0
1/13/2021,9,879.560682,0
1/13/2021,10,847.5462801,0
1/13/2021,11,795.0800164,0
1/13/2021,12,791.3533759,0
1/13/2021,13,785.8361483,0
1/13/2021,14,775.8652928,0
1/13/2021,15,773.2420415,0
1/13/2021,16,776.9273386,0
1/13/2021,17,780.643176,0
1/13/2021,18,787.0992841,0
1/13/2021,19,793.6798011,0
1/13/2021,20,797.7820967,0
1/13/2021,21,802.332424,0
1/13/2021,22,777.2984603,0
1/13/2021,23,834.9228012,0
1/13/2021,24,835.3345962,0
1/14/2021,1,884.5804548,0
1/14/2021,2,885.9452225,0
1/14/2021,3,886.3412156,0
1/14/2021,4,887.0896715,0
1/14/2021,5,885.6245857,0
1/14/2021,6,890.9831364,0
1/14/2021,7,883.7283121,0
1/14/2021,8,884.4107575,0
1/14/2021,9,884.9804365,0
1/14/2021,10,835.7398537,0
1/14/2021,11,868.508062,0
1/14/2021,12,853.9045314,0
1/14/2021,13,858.8650091,0
1/14/2021,14,856.2782579,0
1/14/2021,15,861.0818471,0
1/14/2021,16,859.6011934,0
1/14/2021,17,833.6662587,0
1/14/2021,18,821.0410696,0
1/14/2021,19,811.1503063,0
1/14/2021,20,832.703405,0
1/14/2021,21,852.0056861,0
1/14/2021,22,850.7958148,0
1/14/2021,23,843.6689683,0
1/14/2021,24,847.0660904,0
1/15/2021,1,840.520433,0
1/15/2021,2,841.6029526,0
1/15/2021,3,843.0689351,0
1/15/2021,4,843.6303254,0
1/15/2021,5,843.4450328,0
1/15/2021,6,847.156434,0
1/15/2021,7,814.8740017,0
1/15/2021,8,814.8880155,0
1/15/2021,9,785.422802,0
1/15/2021,10,768.8445462,0
1/15/2021,11,764.3177676,0
1/15/2021,12,761.4265774,0
1/15/2021,13,763.888482,0
1/15/2021,14,761.5092852,0
1/15/2021,15,759.5807881,0
1/15/2021,16,759.8498309,0
1/15/2021,17,759.5711923,0
1/15/2021,18,759.4765664,0
1/15/2021,19,763.8524015,0
1/15/2021,20,766.2284476,0
1/15/2021,21,768.801866,0
1/15/2021,22,767.0523306,0
1/15/2021,23,801.1913551,0
1/15/2021,24,800.468672,0
1/16/2021,1,861.3613638,0
1/16/2021,2,864.440708,0
1/16/2021,3,865.436225,0
1/16/2021,4,866.9671054,0
1/16/2021,5,868.1484043,0
1/16/2021,6,909.1221484,0
1/16/2021,7,989.5688598,0
1/16/2021,8,991.4031778,0
1/16/2021,9,952.0104029,0
1/16/2021,10,891.5920465,0
1/16/2021,11,880.2146484,0
1/16/2021,12,874.0961281,0
1/16/2021,13,864.5656855,0
1/16/2021,14,860.8164531,0
1/16/2021,15,858.9397968,0
1/16/2021,16,854.6980242,0
1/16/2021,17,854.452817,0
1/16/2021,18,857.4842657,0
1/16/2021,19,836.1498661,0
1/16/2021,20,865.4441412,0
1/16/2021,21,869.9752302,0
1/16/2021,22,864.7776841,0
1/16/2021,23,846.6410285,0
1/16/2021,24,846.5884681,0
1/17/2021,1,891.9140767,0
1/17/2021,2,895.9900214,0
1/17/2021,3,899.4117953,0
1/17/2021,4,899.0977077,0
1/17/2021,5,904.1704601,0
1/17/2021,6,903.956266,0
1/17/2021,7,888.2797653,0
1/17/2021,8,940.8828892,0
1/17/2021,9,901.1092097,0
1/17/2021,10,892.0486001,0
1/17/2021,11,881.898816,0
1/17/2021,12,873.8545642,0
1/17/2021,13,868.4353579,0
1/17/2021,14,864.2645829,0
1/17/2021,15,862.7210907,0
1/17/2021,16,859.6923024,0
1/17/2021,17,859.4470642,0
1/17/2021,18,862.8984177,0
1/17/2021,19,818.3166635,0
1/17/2021,20,938.984413,0
1/17/2021,21,941.2817882,0
1/17/2021,22,870.4582168,0
1/17/2021,23,852.888363,0
1/17/2021,24,854.4421598,0
1/18/2021,1,797.6636216,0
1/18/2021,2,800.9311565,0
1/18/2021,3,801.6560342,0
1/18/2021,4,802.2123137,0
1/18/2021,5,801.9025188,0
1/18/2021,6,802.9589841,0
1/18/2021,7,819.940071,0
1/18/2021,8,820.145613,0
1/18/2021,9,795.073135,0
1/18/2021,10,780.7262041,0
1/18/2021,11,770.2305854,0
1/18/2021,12,770.650612,0
1/18/2021,13,761.2959446,0
1/18/2021,14,757.8567734,0
1/18/2021,15,754.6344967,0
1/18/2021,16,755.8465007,0
1/18/2021,17,756.4988547,0
1/18/2021,18,758.2788251,0
1/18/2021,19,757.6086301,0
1/18/2021,20,760.0795701,0
1/18/2021,21,771.247953,0
1/18/2021,22,768.0531302,0
1/18/2021,23,780.749955,0
1/18/2021,24,785.6494238,0
1/19/2021,1,787.6256731,0
1/19/2021,2,791.9897488,0
1/19/2021,3,791.8895558,0
1/19/2021,4,792.2720382,0
1/19/2021,5,792.8801966,0
1/19/2021,6,795.359523,0
1/19/2021,7,845.2768149,0
1/19/2021,8,842.3163846,0
1/19/2021,9,842.3658361,0
1/19/2021,10,836.7538301,0
1/19/2021,11,832.153002,0
1/19/2021,12,828.4832659,0
1/19/2021,13,829.2842925,0
1/19/2021,14,829.4338071,0
1/19/2021,15,834.6949054,0
1/19/2021,16,832.4165276,0
1/19/2021,17,833.4144953,0
1/19/2021,18,838.4091391,0
1/19/2021,19,847.6123678,0
1/19/2021,20,844.8241974,0
1/19/2021,21,825.0499166,0
1/19/2021,22,818.046998,0
1/19/2021,23,833.4735237,0
1/19/2021,24,832.1846375,0
1/20/2021,1,852.7363999,0
1/20/2021,2,853.4703747,0
1/20/2021,3,863.6738621,0
1/20/2021,4,867.5299846,0
1/20/2021,5,870.4995214,0
1/20/2021,6,878.3885959,0
1/20/2021,7,994.7919288,0
1/20/2021,8,981.8613566,0
1/20/2021,9,922.9182736,0
1/20/2021,10,933.1983348,0
1/20/2021,11,910.5268152,0
1/20/2021,12,910.9908702,0
1/20/2021,13,909.6765153,0
1/20/2021,14,905.5139498,0
1/20/2021,15,905.7277625,0
1/20/2021,16,904.4378581,0
1/20/2021,17,902.6287257,0
1/20/2021,18,912.7523956,0
1/20/2021,19,852.4147376,0
1/20/2021,20,892.6018487,0
